	id	videoID	duration	channel	label	proba	pers
207	844	YnGnGpqCVSQ	10.6773	UCB826yhc1dm8-MEX1x55yAQ	25	1.0	0.370295756128
208	845	YnGnGpqCVSQ	9.7097	UCB826yhc1dm8-MEX1x55yAQ	63	1.0	0.220964740607
209	846	YnGnGpqCVSQ	10.6773	UCB826yhc1dm8-MEX1x55yAQ	68	1.0	0.25157562562
210	847	YnGnGpqCVSQ	11.6116	UCB826yhc1dm8-MEX1x55yAQ	62	1.0	0.197488025759
182	808	dLtBXB6cn2I	112.446	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
188	809	hLWXWeqg4Ys	56.8234	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
189	831	iydBohK2SjM	57.4908	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
190	819	jaRwkLmGKsg	30.6306	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
194	850	q7KN_Fr8yrk	393.326	UCB826yhc1dm8-MEX1x55yAQ	22	0.961658273734	0.162624166288
196	835	qXArEttSkwU	101.935	UCB826yhc1dm8-MEX1x55yAQ	22	0.907874732743	0.162624166288
200	839	rRivD2UvdgQ	152.652	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
201	840	rRivD2UvdgQ	13.8805	UCB826yhc1dm8-MEX1x55yAQ	22	0.853048608498	0.162624166288
202	837	t3vFeKqOAyU	110.41	UCB826yhc1dm8-MEX1x55yAQ	22	1.0	0.162624166288
203	838	t3vFeKqOAyU	4.07073	UCB826yhc1dm8-MEX1x55yAQ	12	1.0	0.0514461014328
444	378	9pugTn8WhHw	331.097	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
446	497	A4uePrJ1bGk	4209.34	UCEbv-pDOAaKEwfIAZw63JsQ	5	0.86540160184	0.119541428241
447	386	C0WaAJTA2fc	482.215	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
451	385	Hi4e40e1-cg	368.969	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
452	374	PCGdBb8g87k	73.1064	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
454	398	Q4WWY0LpfRY	95.8624	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
455	399	Q4WWY0LpfRY	30.664	UCEbv-pDOAaKEwfIAZw63JsQ	36	1.0	0.294288561197
456	394	XrTHuXXx0hw	32.399	UCEbv-pDOAaKEwfIAZw63JsQ	36	1.0	0.294288561197
457	395	XrTHuXXx0hw	217.951	UCEbv-pDOAaKEwfIAZw63JsQ	5	1.0	0.119541428241
